"loc_id","latitude","longitude"
"L13487357",29.7481428,-95.7619107
"L13487472",34.162812,-117.4818202
"L13487802",38.8340003,-77.0665424
"L13488804",38.2747774,-78.57409
"L1348893",41.7438681,-74.0859067
"L13489591",44.2091724,-80.1195876
"L13490165",34.1707281,-77.8551364
"L13490498",33.5208339,-86.7670014
"L13490564",40.4308116,-75.8661747
"L13490586",37.2807703,-76.6622774
"L13492280",30.3065966,-97.8339586
"L13492391",33.888304,-78.5222749
"L13492531",41.4559143,-74.824882
"L13492851",42.0644258,-88.325715
"L13493228",35.9333235,-84.112519
"L13494025",32.956929,-111.6010248
"L13494229",41.3066667,-81.6553237
"L13494234",39.1991362,-84.2052962
"L13494248",43.8764714,-79.4052342
"L13494469",44.513886,-80.0232973
"L13495218",35.3626339,-94.3444312
"L13496761",49.0533048,-122.274175
"L13497271",44.1541014,-93.9735025
"L13498196",37.3454831,-122.0913146
"L13498930",42.8921703,-85.6095994
"L13501834",37.8444042,-92.1536664
"L13501916",42.396952,-74.979237
"L13502351",33.8802426,-83.3750628
"L1350267",43.2924385,-83.3794022
"L1350332",46.4396018,-87.3609638
"L1350467",42.9722939,-81.3855591
"L13505296",56.7096646,-111.3610268
"L13506891",32.7416382,-95.2899066
"L13508800",49.76771,-124.4070091
"L13509842",43.6142674,-83.8875322
"L13510315",41.0936094,-73.5600238
"L13510415",30.253239,-97.757584
"L13512184",40.1207604,-85.6696718
"L13512595",37.9336594,-122.316917
"L13513083",51.0639845,-114.1001938
"L13513118",47.6621683,-122.0382186
"L13513295",35.9588115,-86.4177699
"L13515004",42.6005459,-72.7481174
"L13515122",42.5625433,-83.7223231
"L13515125",37.1311,-80.4635
"L13515359",41.4738133,-71.4451835
"L1351553",48.219191,-122.6289922
"L13516146",37.5489508,-77.5207152
"L13516384",43.4509056,-71.0862429
"L13517778",45.5026377,-122.6485043
"L13518180",40.5986246,-78.0777846
"L13518381",36.4623527,-79.0973729
"L13518408",35.266116,-81.6445819
"L13518632",42.2280421,-75.8998818
"L1351892",43.4175949,-80.5332031
"L13519038",33.0909375,-96.5920736
"L13520764",36.067738,-80.4319221
"L13521329",33.1012429,-96.7508375
"L13522028",43.8742314,-96.1390766
"L13522214",43.0083042,-89.5108557
"L13523474",32.7719962,-108.2801469
"L13523569",29.5186832,-95.2040379
"L13524666",49.2323256,-123.0383188
"L13524764",42.6136427,-83.5153083
"L13524981",43.2084046,-79.2332264
"L13524999",44.1168746,-69.1197148
"L13525647",34.5867537,-92.4968234
"L13525717",44.2051363,-78.3824673
"L13526590",42.8540045,-80.3121775
"L13527348",28.5630019,-81.3411674
"L13527425",42.1205778,-76.237479
"L13527499",38.9069893,-77.2790084
"L13527641",39.6193779,-86.1214839
"L13527787",45.4495264,-73.8303835
"L13528034",38.4520777,-78.9211997
"L1352816",39.2637925,-123.165493
"L13528897",42.6686278,-81.2113892
"L13529018",41.7035017,-70.0276883
"L13529113",41.8033224,-71.7512798
"L13529205",50.2570197,-118.9719338
"L13529367",41.4278025,-72.0693381
"L13529393",41.2967956,-76.9760231
"L13529434",44.3244621,-80.1159525
"L13529764",34.2414839,-84.5006816
"L13529790",32.7871111,-79.9425334
"L13529874",41.4671642,-74.036645
"L13530201",33.7772286,-84.6494451
"L13531195",38.9822741,-76.9999242
"L13533177",40.5413628,-74.1465569
"L13533216",39.0915507,-84.4917534
"L13533657",38.6849864,-90.3351949
"L13533805",47.788949,-122.049286
"L13533932",32.467723,-80.629492
"L13534098",43.8215316,-79.2946067
"L13534100",42.7737361,-81.1798801
"L13534506",40.6673083,-73.7271679
"L13534528",32.2595055,-110.893873
"L13534633",35.8721401,-78.7083063
"L13534839",41.1128568,-73.9138699
"L13535401",35.7333055,-78.8780596
"L13535587",52.9349311,-119.4098425
"L13537142",26.4827565,-81.9054474
"L13537501",41.8380994,-75.11123
"L13538313",38.6425847,-77.3433128
"L13538807",39.9078018,-86.3798452
"L13539480",43.5207764,-80.0520959
"L13539928",39.0947905,-77.2564732
"L13540040",43.140339,-77.5221667
"L1354197",42.2419205,-83.6296158
"L1354320",29.6653081,-98.1141758
"L13543210",44.1789521,-70.8934188
"L13543651",39.7533477,-85.7634938
"L13544664",43.3824719,-84.6589386
"L13544968",43.9774627,-77.0155622
"L13545456",39.5208268,-119.8829412
"L13545539",36.0941226,-82.8640623
"L13548025",38.9268445,-76.9139663
"L13548436",45.1103472,-78.2512324
"L13548695",32.9742301,-97.1066691
"L13549306",41.1278515,-81.8560092
"L13549641",42.2092469,-83.0895269
"L13550120",35.0425057,-83.1384909
"L13551209",29.6976635,-95.6784814
"L13551499",43.2395288,-81.8338476
"L13551555",39.860263,-94.657531
"L13551767",35.8577592,-78.6533144
"L13551880",41.430073,-81.9621985
"L13552537",44.8253323,-93.3948612
"L13553509",43.5167312999999,-80.1934093
"L13554346",44.9376848,-93.1906957
"L13554394",39.3058064,-82.1010872
"L13556912",40.5330748,-74.1638762
"L13556945",42.2096431,-73.8770752
"L13557088",39.7980139,-75.2298905
"L13557259",34.0574923,-77.9114594
"L1355850",42.9820779,-75.9189498
"L13559045",32.852986,-96.6407668
"L13559145",33.1726311,-96.6760702
"L13559369",42.8684743,-72.6174846
"L13560615",39.1177371,-84.3360992
"L13560658",49.860938,-119.5525109
"L13562116",35.9710824,-86.5413889
"L13562696",45.1835795,-76.3273001
"L13562767",39.819767,-84.2985401
"L13564381",47.2254542,-122.4467834
"L13565572",37.8423465,-121.9793696
"L13565816",41.4830799,-72.1882365
"L13565827",40.056231,-79.0833879
"L13566632",41.4983868,-82.0254404
"L1356850",42.3357508,-75.3064599
"L13571960",38.9185051,-92.3484574
"L1357317",36.0791359,-94.1878967
"L1357391",41.3745422,-81.7124863
"L13574172",42.5105811,-71.2040392
"L13575997",39.4560632,-79.4892507
"L13576203",46.8311998,-91.2634887
"L13578344",44.5135284,-80.7273985
"L13578846",39.5552928,-84.2409693
"L13582065",38.5423323,-89.8613996
"L13582413",38.1348544,-78.44673
"L13583627",36.3740078,-80.7170022
"L13584034",38.5760698,-77.8481405
"L1358435",38.9755249,-77.2766266
"L1358546",43.2242661,-77.4299393
"L13587866",39.3462667,-76.5456488
"L1358797",42.0535946,-77.7347946
"L13589097",42.9261861,-87.9901456
"L13590334",34.890384,-82.2882843
"L13591605",47.5739056,-122.2873378
"L13592505",47.264092,-123.0561363
"L13592757",39.2098239,-86.5884984
"L13599883",37.233843,-121.8747394
"L13599973",49.3151245,-123.0735931
"L13600194",39.9907708,-81.1127434
"L1360436",39.9518918,-86.1096382
"L13605542",48.4531558,-123.3386722
"L13611469",39.0201965,-77.0684052
"L13611561",42.5495825,-83.3558294
"L13611766",43.0995519,-82.8344321
"L13612137",39.7023721,-75.8129213
"L13613154",40.8923307,-80.8448159
"L13613225",30.2464698,-97.8307003
"L13614861",42.6199468,-85.40572
"L13615568",44.64025,-65.788265
"L13615603",44.7746763,-63.6307096
"L13617701",36.127748,-86.7985754
"L13618305",45.5054637,-75.6475257
"L13618702",42.8627455,-112.4248224
"L13618893",42.1369051,-72.4124562
"L13620104",49.7098702,-95.2549993
"L13620786",40.276994,-76.9559333
"L13625779",42.1036994,-87.7395379
"L13626626",31.2287945,-92.4354708
"L13626806",43.085768,-78.6169195
"L13627599",44.0726445,-79.445926
"L13628628",35.1139039,-85.2094996
"L13630812",42.0136934,-88.1368103
"L13631357",40.7642887,-124.0721287
"L13632460",40.7976912,-80.749412
"L13633143",39.1413655,-86.493038
"L13634369",42.8980155,-72.4618078
"L13635713",42.2993309,-71.4172783
"L13641683",37.6940225,-77.6183461
"L13643681",40.5154631,-78.0149889
"L13644085",43.2439628,-80.2036425
"L13644294",36.4365531,-83.9175117
"L13644405",41.1806272,-73.132747
"L13644765",32.7742267,-108.3031422
"L13648986",33.5674801,-117.5992454
"L13649032",33.6001616,-79.0120196
"L13649425",37.3825304,-122.2234419
"L13649597",47.4929212,-122.1847272
"L1365095",49.3453162,-116.7240661
"L13656992",44.483703,-76.2501311
"L13658569",38.4564894,-91.0142492
"L13659535",46.1024022,-77.5013033
"L13660082",52.1431419,-106.7117592
"L13663761",42.6122132,-71.0223413
"L13667191",54.8318165,-126.1728597
"L13667345",48.1677616,-122.4827004
"L1366771",41.7604904,-88.0096359
"L13668251",44.9109202,-116.1224859
"L13668461",40.2721108,-76.0914011
"L13670631",45.3417365,-72.3419729
"L13672464",45.5281221,-122.6962306
"L13675704",32.766105,-80.366614
"L13676817",42.4314025,-76.488532
"L13677362",42.5363749,-71.0014918
"L13680706",46.8637141,-114.0162613
"L13681092",41.2621411,-72.9546611
"L13684421",44.0323125,-123.1053631
"L13684669",40.3396425,-79.5518464
"L13686194",36.5107072,-87.1907722
"L13686309",39.8357674,-86.3912688
"L13687245",44.6484435,-78.8595554
"L13687780",37.3062836,-121.9565097
"L13688376",32.9468319,-108.0177243
"L13689432",35.8282038,-82.3410653
"L13693073",43.3913945,-80.3689316
"L1369345",36.0232468,-79.8931427
"L13698706",39.2775165,-84.2933919
"L13700816",35.8071698,-82.4829911
"L13700875",44.0923011,-77.6066065
"L13701122",45.1887622,-81.6485358
"L13702127",37.1139577,-93.2303579
"L13702146",44.8082996,-93.3815145
"L13703384",39.3773916,-77.185253
"L13705235",39.4413436,-76.5241843
"L13706939",43.4012554,-71.1526395
"L13707481",40.5178812,-75.8653671
"L13709359",42.0785045,-73.9574343
"L13712148",36.397501,-84.0941697
"L13714038",40.0177675,-77.2136357
"L13714902",37.7042703,-77.899671
"L13715143",42.089747,-91.5021039
"L13716235",58.396777,-134.571751
"L13716470",35.1094316,-82.7390843
"L13716694",40.1615107,-75.3613108
"L13716990",45.7022831,-73.227911
"L13720765",42.1126417,-93.0172706
"L13721239",43.6633681,-72.3423408
"L13721311",42.305159,-71.4047265
"L1372166",41.2253764,-73.9132261
"L13721725",42.2757013,-71.2394446
"L13722063",42.6870808,-82.9907226
"L13722638",45.3635073,-75.9741787
"L1372406",34.1409976,-80.856446
"L13724378",31.5198339,-97.1882444
"L13725789",42.7466482,-71.1684762
"L13728352",37.5984955,-76.4926689
"L13728442",38.9400679,-77.2076021
"L13728983",44.4084431,-93.186872
"L13729279",43.2217935,-79.9273163
"L13730297",44.5466654,-79.8162079
"L13732502",41.2238835,-73.1466776
"L13732730",43.720606,-79.4036637
"L13733425",40.189272,-76.9556931
"L13733491",45.5420375,-74.7346772
"L13733824",32.8825089,-97.1392609
"L13734699",55.9749399,-113.8511197
"L1373476",45.3256187,-93.4178238
"L13734842",42.3283577,-83.4804882
"L13735888",44.9868928,-93.632888
"L13737442",39.6489458,-105.1941143
"L13738616",39.0866136,-77.0574136
"L13739223",44.4493253,-80.2709684
"L13739766",36.0843011,-79.8655619
"L13740024",40.7963985,-77.9081082
"L13740814",43.8704957,-79.2470752
"L13744254",44.8172276,-93.4020978
"L13744784",39.3554752,-77.5171315
"L13745955",32.7605579,-96.8278492
"L13746520",42.1060937,-88.0798089
"L1374972",50.9923121,-114.128809
"L13751706",41.4716854,-72.7928998
"L13753450",35.8606925,-78.5887941
"L13753526",38.3587791,-76.6487141
"L13753567",38.2872154,-77.4954469
"L13753743",39.8487142,-84.0954367
"L1375384",43.5301704,-89.8188629
"L1375470",40.1511611,-76.7496997
"L13755085",42.6967466,-80.3232272
"L13755798",36.9761083,-122.0377861
"L13757169",35.3570618,-85.0977212
"L1375802",43.4066124,-81.3536224
"L13758806",41.9626653,-78.8068508
"L13759731",41.4009401,-81.7667556
"L13760042",41.1131811,-75.6215589
"L13760198",45.0181537,-75.230813
"L13760727",43.031165,-76.0027719
"L13761591",43.2782911,-72.2485989
"L13761705",39.1229816,-76.9667602
"L13762974",35.8403704,-78.7023121
"L13763091",34.8945725,-90.0392553
"L13764562",45.7022194,-123.1458321
"L13764671",35.1055613,-92.5049821
"L13764920",47.2340275,-122.561104
"L13766858",41.7440505,-70.0487302
"L13767998",44.1668602,-77.528345
"L13768022",43.9116386,-78.8881288
"L13769349",35.108515,-80.455543
"L1376952",45.2374452,-76.0918343
"L1376957",45.0526354,-70.3314686
"L13771425",39.6824802,-86.4274893
"L13771463",46.4038499,-72.2653467
"L13771739",31.5727204,-81.3231555
"L13771811",43.0498875,-89.4377413
"L13771866",42.9661682,-90.1511262
"L13772242",41.4753592,-71.3017933
"L137723",42.1530457,-78.7187729
"L1377341",47.1004409999999,-122.4471054
"L13774243",42.6859602,-72.842724
"L137746",49.1128212,-122.7561923
"L137760",40.5129433,-76.9010849
"L137762",45.2293015,-87.7253876
"L13777716",38.8003586,-76.0560764
"L13777996",39.3212549,-84.373899
"L13779124",45.1073973,-77.9116752
"L13779154",44.2766084,-71.8409553
"L13779599",34.0268319,-84.3077894
"L13780769",44.7259729,-79.8060179
"L13780958",44.5632608,-69.7242701
"L13781451",40.6640746,-76.1116827
"L13782039",38.8645246,-77.3148381
"L13783323",42.2109268,-70.8978569
"L13783550",38.5941388,-78.4837
"L13784404",46.1782514,-114.0682486
"L13787238",37.523662,-77.567849
"L13788699",30.3645626,-91.0878356
"L13789938",41.6631282,-72.820183
"L13790125",30.504904,-84.2262947
"L1379122",42.6024475,-90.7944031
"L13792316",43.870075,-121.473969
"L13792356",46.0076848,-92.9287686
"L13792741",41.8337245,-73.2337228
"L13793152",39.3875073,-84.3659315
"L13793872",43.973996,-78.946995
"L13796205",40.0785968,-75.1944208
"L13797481",42.7661691,-71.1012629
"L13798337",40.0838858,-82.4834192
"L13799923",49.597986,-98.0080207
"L138006",45.4095192,-71.828186
"L13800685",42.3126121,-89.366312
"L13803485",44.1585715,-93.9991501
"L138037",48.6913104,-91.1881466
"L13803732",34.9404748,-81.132298
"L138049",39.7707596,-121.8619003
"L13805157",36.9642422,-76.2682726
"L13805234",39.5797493,-105.1598186
"L13805465",37.6809438,-97.4677402
"L13805751",37.8508765,-83.9452134
"L13806077",42.2973734,-83.3017302
"L13806977",42.836498,-80.2978002
"L13807638",38.8757942,-77.2482834
"L13808167",42.6016475,-82.2846609
"L138085",46.8797287,-70.902638
"L13808891",40.7671496,-79.9817051
"L1380979",30.0877361,-81.7009048
"L13810042",44.3638311,-122.7509093
"L13811636",38.6253115,-77.3225498
"L138127",40.4419479,-90.6977386
"L13813219",42.8676923,-85.7261467
"L13813304",41.6965657,-72.9348238
"L13814233",30.2166889,-81.6800237
"L138143",35.8162776,-78.642025
"L13815970",49.2360719,-123.037696
"L13817565",40.4803039,-86.9367651
"L1381770",39.1289482,-82.965538
"L1381796",32.9650955,-96.5944595
"L13818413",33.517551,-84.7330663
"L13819613",47.6785528,-122.365674
"L13820097",44.7306988,-74.9019409
"L138211",43.1125637,-77.7268124
"L1382209",48.407497,-81.1264801
"L1382233",43.6356468,-84.1931915
"L138229",40.8997879,-74.0485992
"L13823086",47.6650007,-122.2776154
"L13823401",32.5496755,-85.4960406
"L13824180",43.4900274,-73.4965611
"L13824809",38.9443806,-92.3108395
"L13825309",27.2763655,-82.5284589
"L13825338",42.1234838,-87.7581465
"L13825648",35.786096,-78.7682088
"L13825957",38.9059684,-76.9416352
"L138261",49.7655495,-98.6866665
"L13826223",41.8014391,-87.949984
"L13826324",30.7317414,-97.6909731
"L138265",44.1172641,-80.7698913
"L13826611",38.1148936,-122.5764524
"L13826645",42.2948229,-71.6897347
"L13827270",44.4235249,-78.2734654
"L138274",48.466671,-81.2166672
"L13828084",39.9482704,-76.6910833
"L138283",43.8800011,-79.4300003
"L13828743",43.9739692,-78.9469186
"L13828887",49.2411963,-124.0223893
"L13829165",43.9937326,-77.5181319
"L13829715",40.706587,-73.8401851
"L138299",52.3833313,-126.5500031
"L13830167",35.0791828,-106.679083
"L13830332",36.1281402,-86.6410904
"L13830587",40.6360909,-74.0285969
"L13830769",45.5542294,-122.6236722
"L13831622",46.1254707,-64.8540035
"L13831719",40.8329482,-72.924225
"L13831747",43.1835043,-78.7739012
"L13832314",41.5725681,-70.6288283
"L13832714",41.0049472,-72.2368903
"L13832863",43.876644,-79.4466394
"L13833078",42.9413505,-76.0978712
"L13833208",40.0225387,-105.2859625
"L13833227",44.5511819,-75.8855295
"L138333",50.7000008,-119.2666702
"L13833799",44.625029,-86.0218535
"L13833866",46.8790628,-113.8791341
"L138342",55.1374566,-118.7896385
"L13834889",42.301823,-89.6669816
"L138351",47.1618571,-67.9252964
"L13835269",37.2426015,-76.7746585
"L13835620",39.6881369,-104.8973192
"L13835744",33.8882913,-98.4993354
"L13835897",40.7910155,-124.1293923
"L13835960",41.4677556,-71.6220706
"L13836388",45.6028576,-75.8483435
"L13837002",45.4004005,-123.0455174
"L13837660",35.9373555,-83.8976325
"L13837952",48.7121967,-122.3234684
"L138383",46.5111496,-80.9469223
"L13838919",39.1467234,-94.7045768
"L138397",46.0820722,-73.1738806
"L13840495",44.6076501,-75.7108403
"L13841873",45.6164815,-73.0301585
"L13842191",39.9594985,-105.5168252
"L13842594",53.2119954,-105.8521986
"L13842604",33.4353792,-86.7417351
"L13842903",39.3322791,-84.3019555
"L13843310",34.0364488,-84.2780389
"L138444",44.6166687,-79.4166641
"L13844500",47.8435625,-122.289145
"L13844625",32.8243093,-117.2208067
"L13845140",38.7033919,-90.3555161
"L13845377",42.2730815,-88.0509843
"L13845626",44.3430324,-88.6729387
"L13845811",42.9545446,-72.6207751
"L13846169",36.5834257,-88.3249497
"L138477",44.2199683,-79.5470635
"L138478",45.1873812,-76.1957926
"L13847851",31.0916506,-94.0027468
"L1384792",45.6561079,-118.8198853
"L13848007",43.6650949,-70.3026604
"L138483",45.2732937,-74.4935737
"L138489",44.6166687,-79.4166641
"L13848951",38.5380995,-122.4775277
"L13849721",49.3333379,-123.1511704
"L138511",42.8640785,-78.2792435
"L13851718",39.8550296,-74.8738726
"L13852001",40.891807,-72.529668
"L138521",41.1134806,-81.7376383
"L138525",42.7836535,-77.6142924
"L13852593",41.7934696,-88.1491525
"L13852770",45.4961324,-73.833176
"L13853765",34.9827045,-82.250905
"L13853832",38.2978873,-78.1142782
"L13853848",40.6664401,-100.033628
"L13854423",45.0788873,-93.0319265
"L13854620",40.4904246,-82.4079126
"L13854748",40.1700749,-75.2693482
"L13854905",44.4477519,-80.3565788
"L13855049",40.8500024,-74.1491976
"L13855771",39.9991145,-74.9669745
"L138569",41.1739702,-82.715764
"L138571",41.4797779,-81.5672478
"L13857246",35.0892582,-89.8399687
"L1385727",42.7119131,-71.6898842
"L13857530",48.7806276,-123.7297064
"L13857755",40.0154181,-105.1412378
"L138578",39.6052399,-82.9401627
"L13857943",38.0965141,-78.6039756
"L13858302",45.5701178,-122.6717272
"L138594",40.6876674,-95.8639526
"L13859450",34.0558154,-118.5126804
"L13860068",44.2006815,-72.4792048
"L138603",41.3861198,-73.0881119
"L138610",42.4221916,-84.9247894
"L138614",45.1817343,-93.0847549
"L138626",42.0695078,-72.3478778
"L13863231",34.1000242,-118.1846615
"L138648",40.5917935,-111.8775101
"L1386565",37.707283,-122.105217
"L13865799",36.0852074,-79.113699
"L13865832",36.8750646,-76.0322631
"L13865971",34.9491658,-80.8364149
"L13867487",50.6584709,-96.9840608
"L138676",41.3467736,-81.7371976
"L13868632",37.4986572,-77.4757811
"L13869375",40.793484,-74.4533171
"L13869656",48.678401,-123.468629
"L138700",47.6368391,-117.4292243
"L13870119",44.817102,-79.9816114
"L13870262",40.7636518,-75.4120058
"L138703",42.630207,-83.340602
"L13870597",41.4484051,-72.8250299
"L13873045",39.8500677,-86.2209118
"L138735",42.6386155,-73.5994685
"L13874604",30.3212084,-97.7497552
"L13874823",44.5627939,-72.9471129
"L138749",40.587592,-78.7086296
"L13875401",41.3689224,-73.8825095
"L13875741",27.9835037,-82.5777287
"L13876039",47.5676685,-122.3971998
"L13876717",34.2650728,-118.3228981
"L13877231",36.7163669,-76.2420523
"L13877247",30.1169,-91.1890125
"L138776",32.6884733,-97.1850586
"L13877730",34.0422763,-117.0232773
"L1387877",49.8365155,-118.0762053
"L13878907",38.1011124,-122.2054064
"L13879128",49.2658462,-123.1258069
"L138793",41.5974405,-81.4739656
"L13880553",33.8860219,-84.026026
"L13880899",40.6865259,-73.9863717
"L13881508",34.1498744,-118.7654918
"L13881783",43.7785827,-79.3868522
"L138818",38.9984,-84.9832
"L13882014",43.8837941,-70.4762226
"L13883468",34.4613609,-84.8264849
"L13884053",45.297789,-75.8836831
"L1388411",38.1910395,-83.4437314
"L13884125",32.1272847,-95.7393207
"L13884233",35.6706066,-87.1657956
"L13884321",31.9119851,-109.136821
"L138847",44.5324318,-68.988905
"L13884800",42.3215896,-72.628759
"L13885127",41.4506397,-87.1090937
"L13885185",45.4963934,-122.5826856
"L13885440",29.9451466,-90.0296058
"L13885593",41.8588879,-74.2900725
"L138856",40.7417621,-74.3510056
"L13885874",39.8016415,-75.5169135
"L13886120",37.7425107,-78.4013879
"L13886194",47.7451385,-117.4212635
"L13886376",36.0389028,-78.9448951
"L138866",46.2886009,-92.8317719
"L13887598",39.5367341,-84.0326632
"L13887905",46.3899153,-114.137894
"L13888024",37.3013634,-121.9082826
"L138888",42.9145317,-73.7852631
"L138890",41.4627914,-74.0501099
"L13889218",28.0864642,-80.6836423
"L138900",42.3465556,-71.2106752
"L13891667",41.4581903,-83.8835388
"L13891926",39.9650299,-89.8229359
"L13892044",45.4179282,-123.7668979
"L13892308",42.2751971,-71.1685612
"L13892957",43.9166584,-78.8217286
"L13893051",34.6398108,-83.4816313
"L13893118",45.5070127,-122.6524686
"L138940",39.1465187,-81.8301086
"L13895250",52.1094178,-106.6656335
"L13895312",36.7827103,-75.9801933
"L13895857",40.5117789,-86.8324861
"L13896119",39.6666497,-90.2785469
"L13896989",30.201384,-81.6278061
"L13898053",37.4407841,-122.1302064
"L13898251",40.4126792,-91.3285303
"L13898481",45.4194304,-122.5054178
"L13899506",40.8721995,-81.3790785
"L13901108",31.9466801,-81.1553415
"L13901363",38.9416576,-76.964137
"L1390146",36.3789812,-94.2345053
"L13902107",33.9155318,-83.8844267
"L13902280",39.02618,-77.4954478
"L13903949",41.9445293,-71.9718111
"L13905828",40.6212119,-74.0329499
"L13907392",42.7006353,-76.4529394
"L13907543",37.9603221,-122.4940932
"L139076",39.9607201,-86.2759705
"L13907660",42.2801552,-71.4472309
"L13907687",35.2702868,-120.6488895
"L13907715",39.380624,-105.823336
"L13908990",42.1294763,-87.8243035
"L139103",41.2432396,-95.9897953
"L1391132",35.1408653,-80.77771
"L1391162",41.6638794,-70.4264145
"L13912766",29.0543548,-95.4436917
"L13913119",35.0697614,-101.8150128
"L13913126",44.6407533,-64.0599591
"L13913652",38.8139475,-77.0602834
"L13914757",40.143862,-75.6972849
"L13915028",42.2564256,-71.6595134
"L13915215",43.0568682,-75.2489568
"L13915879",40.0594053,-75.1958416
"L13917465",34.1776721,-84.1213059
"L139176",39.1999784,-77.1904107
"L13919080",44.2929847,-73.1562424
"L139193",46.4482071,-90.0656176
"L13919581",38.7970368,-121.3394647
"L139202",39.2508888,-75.860611
"L13921266",32.7918447,-79.8558669
"L13922135",40.2533587,-83.0841569
"L13922533",39.8533401,-94.8775434
"L13922828",39.9296243,-74.9950585
"L1392420",34.0872879,-118.2742081
"L139250",42.3635483,-83.3677597
"L13925716",41.1283555,-81.7966644
"L13926726",44.8788024,-113.9745712
"L13929494",39.7230819,-84.0274036
"L1393053",38.0678177,-122.161026
"L13931583",34.6465842,-84.5209286
"L13932798",35.5346421,-105.8995185
"L13933190",41.0945662,-73.3994473
"L13933288",45.2004724,-75.8346795
"L13933889",44.4958197,-80.2074032
"L139339",34.8085099,-106.2544041
"L13934519",39.3589783,-84.1224036
"L13934627",32.598467,-80.1045358
"L13934705",37.0592015,-80.3665016
"L139353",47.800499,-117.3380737
"L13936291",40.0425459,-75.4020131
"L13936529",43.2217839,-78.8696909
"L13937252",40.6499447,-73.9633397
"L13938149",42.0487668,-93.6337884
"L13938156",34.6120513,-118.3966309
"L13940318",45.3667878,-75.7382016
"L13940496",39.7956942,-85.8442672
"L139409",40.2492027,-75.6402435
"L13941349",38.2462995,-78.1051983
"L13941521",47.639587,-116.7961972
"L13942945",39.4238304,-84.2081787
"L13944189",44.0550903,-123.1072515
"L13946494",39.0112396,-77.0204849
"L13948237",41.6888255,-70.6195767
"L13948659",36.007223,-78.4498953
"L139499",33.4046249,-111.9165497
"L13949941",42.3861109,-71.1264763
"L13950163",39.0846608,-77.1325089
"L13951079",42.8366907,-108.7337977
"L139528",43.1314163,-75.1980438
"L13954417",40.8870273,-124.0739572
"L13956415",38.801256,-104.8287492
"L13958326",35.3946851,-80.4955856
"L139592",42.3515892,-83.8902206
"L13960262",46.7162755,-96.094887
"L13963102",44.0048908,-79.6053356
"L13964007",43.3711645,-79.7453546
"L13964641",41.7576463,-71.3284601
"L13965190",49.1998786,-124.0114027
"L13965353",43.7237928,-79.376151
"L1396581",43.8784072,-79.2759275
"L1396612",35.7177048,-78.780365
"L13966150",27.9407591,-82.5104655
"L13966161",39.1845366,-76.8853825
"L13966245",27.9426201,-82.4832432
"L13966721",41.7347977,-73.3509319
"L13966795",41.6546061,-70.3356274
"L13966840",42.2827392,-71.4532801
"L1396700",37.6022473,-77.4758863
"L13967395",29.607412,-97.9393709
"L139685",55.25,-127.5833282
"L13969285",38.2252858,-122.1409066
"L13969546",33.4277702,-85.7182228
"L13972108",35.1029536,-80.5077888
"L1397319",37.3297433,-76.7117786
"L139732",52.4954515,-103.5035467
"L13973462",47.4246381,-120.2798509
"L13973576",43.351674,-80.3009325
"L13974446",45.047937,-79.312808
"L13974497",43.0760163,-89.4568662
"L13975553",35.5798462,-77.3416101
"L139757",42.6453514,-83.72686
"L13978390",39.6587316,-78.9408928
"L13979695",42.3809846,-71.1641467
"L13980137",37.754633,-77.4791823
"L13981622",42.4705047,-71.1424656
"L13982123",40.7534828,-80.5792437
"L139829",40.3329749,-76.0713079
"L13983452",35.2336822,-111.6742005
"L13983508",43.30421,-77.7336681
"L13983518",29.7009907,-95.7985324
"L13983782",40.2901169,-75.8502408
"L13983910",51.4511103,-114.4719332
"L139842",40.1060945,-77.0345771
"L13984378",42.9518367,-81.2214518
"L13984963",43.5169177,-80.5772463
"L13985304",38.5504684,-121.2392519
"L13986058",39.9833227,-75.3465697
"L13987383",35.28771,-79.1089278
"L13987562",34.2264205,-119.006858
"L13987984",37.4818781,-76.4569795
"L13988220",33.2644362,-96.8912634
"L13989150",41.2483789,-95.84274
"L13989314",42.0186592,-87.6793667
"L13989349",43.2157279,-79.7903905
"L13991923",40.468576,-80.5614674
"L13992689",35.9421526,-83.5098316
"L13995584",37.3900114,-118.4200754
"L13996440",43.719491,-81.719528
"L13996604",29.8265991,-95.422818
"L139967",43.0581055,-88.1158447
"L13997806",40.3641222,-75.9080054
"L14002231",41.790393,-72.5017492
"L14005296",42.9008106,-83.5102481
"L14005846",42.4401825,-71.4005517
"L1400603",29.5355516,-98.0010402
"L14008422",45.5908206,-122.7451916
"L140089",45.3882788,-73.9877057
"L14009364",33.699677,-96.4771312
"L1400959",30.1924381,-95.5116196
"L140110",48.5228958,-81.4439621
"L14011313",32.2200289,-80.7212982
"L14012555",42.7077948,-74.503355
"L140137",40.748806,-74.7915115
"L1401488",38.757782,-77.1252213
"L14018628",44.7281434,-76.1579992
"L14018657",46.2882999,-119.2175817
"L14019087",41.1760073,-76.3325061
"L140193",42.9389992,-81.3430023
"L14020782",32.7099834,-97.4325794
"L140210",45.3673363,-71.861351
"L14022326",43.5580456,-79.6738909
"L14022673",42.0577229,-87.7125472
"L1402331",42.6601295,-73.5931931
"L14023340",49.3242829,-123.0517137
"L1402793",35.2737756,-93.0853236
"L14029453",45.4882982,-65.6803036
"L14029490",43.0167339,-85.7833285
"L14030051",40.2737754,-106.9584274
"L14030077",39.6474739,-84.5305537
